task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
gtopx_data_2_1,0.7612145325816765,0.3984253638037686,0.7974998804570217
Superconductor-RandomForest-v0,0.2132214574370432,0.148485944875601,
gtopx_data_3_1,0.2325643664458538,0.5951943364036743,0.845470573368394
TFBind8-Exact-v0,0.9189308259353404,0.9475729066626072,
gtopx_data_4_1,0.8016050860379289,0.3101240712285493,0.8410800155772168
TFBind10-Exact-v0,0.8044528176840708,0.7841814256752463,
gtopx_data_6_1,0.7259175462313094,0.6059150401991311,0.9429375340080552
KP_50,0.9082887615458236,0.9410485557113532,0.8661814274030197
KP_100,0.8364817438174974,0.8556586523232461,0.884538208671083
KP_200,0.918364968034694,0.9593447146391556,0.937841622354894
TSP_20,0.0,-8.905549747933566,0.0
TSP_50,0.0,0.0,0.0
TSP_100,0.0,0.0,0.0
