task,baseline_embed_regress_proj_t5,baseline_omnipred_24m,baseline_embed_regress_t5_m_cat_from_scratch
AntMorphology-Exact-v0,0.251767173409462,0.274802416563034,
DKittyMorphology-Exact-v0,0.309320755302906,0.863959938287735,
Superconductor-RandomForest-v0,0.0978498011827468,0.3901290670037269,
TFBind8-Exact-v0,0.347714714705944,0.3406846523284912,
TFBind10-Exact-v0,0.3957944512367248,0.418382853269577,
HopperController-Exact-v0,0.0027682210784405,-0.0086871755775064,
gtopx_data_2_1,0.9998032639756028,0.999853527375864,0.9996610213451688
gtopx_data_3_1,0.9996134645082092,0.9999874357763048,0.999903260571014
gtopx_data_4_1,0.9999998163819924,0.9999991903757022,0.9999998926983032
gtopx_data_6_1,0.999900230629564,0.9999309214868812,0.9998834064768826
KP_50,2.0107898712158203,2.002804458141327,2.105187475681305
KP_100,2.1524930596351624,2.0726847648620605,2.105239152908325
KP_200,1.982419192790985,2.077454686164856,1.9879772663116453
TSP_20,-0.0546215595677495,0.2569873034954071,-0.0453765885904431
TSP_50,-0.0246401550248265,0.1805822141468525,-0.1313419118523597
TSP_100,0.2428350299596786,0.0269276443868875,0.1642538048326969
LunarLander_136,0.4035408963332969,0.3849773972809654,0.3741865717716477
LunarLander_100,0.4781245873005981,0.548894332409436,0.5046778623088873
LunarLander_148,0.5033990277829141,0.687628758039607,0.4970603139138208
LunarLander_91,0.5586012833424006,0.5226833781363796,0.5069421407722992
LunarLander_152,0.3964555577306667,0.681260276428094,0.5985975275310446
LunarLander_117,0.4560977677444957,0.3601227761108149,0.4994946983281049
LunarLander_174,0.407055886763396,0.3803292591907867,0.5209882083395319
LunarLander_127,0.466167108366656,0.5953678222694594,0.7227634993811859
LunarLander_60,0.6428022969787947,,0.6793980370540879
LunarLander_163,0.8481342377937671,,0.8643492860697003
LunarLander_86,0.5570841355600212,,0.6039819108702104
LunarLander_142,0.3029911653256005,,0.3056851254078429
LunarLander_113,0.3091614317177346,,0.4506497182780733
LunarLander_155,0.5755633216758782,,0.4066799018305958
LunarLander_53,0.3486694597509017,,0.6713010925184557
LunarLander_159,0.3892644548334599,,0.4815505384170708
LunarLander_180,0.421112805168558,,0.4143214202361555
LunarLander_103,0.4267720669096858,,-0.5325324655209009
LunarLander_116,0.3066787188466212,,0.5315230774683306
